Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.11000 0.05000 1.85625 1.50000 0.33000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14166 0.16474 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14166 0.17179 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.15448 0.17179 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.02000 0.15111 0.17179 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15111 0.16496 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15111 0.15946 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15111 0.34170 1.60000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15111 0.30173 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15111 0.27441 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14892 0.27441 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14892 0.24757 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14892 0.23381 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14698 0.23381 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14698 0.21489 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14698 0.20933 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14529 0.20933 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14529 0.19518 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14529 0.18378 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14529 0.17461 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14529 0.16723 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14529 0.16129 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14529 0.15650 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14529 0.15265 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14529 0.14955 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14529 0.14705 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14529 0.14505 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14529 0.14343 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14529 0.15576 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14368 0.15576 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14368 0.16502 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14244 0.16502 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14244 0.15951 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.00000 0.14244 0.15507 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14244 0.16452 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14144 0.16452 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.00000 0.02000 0.14144 3.54577 25.60000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.14144 2.88101 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14144 2.34588 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.14144 1.91510 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14144 1.56832 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14144 1.28917 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.15000 0.07000 0.14144 1.03011 0.45000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.04000 0.15431 1.03011 0.23000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.03000 0.16380 1.03011 0.21000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16380 0.88257 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.16380 0.73714 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16380 0.62006 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.14000 0.07000 0.16380 0.57550 0.42000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.17081 0.57550 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16619 0.57550 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16619 0.48994 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.14000 0.16000 0.16619 1.22640 6.24000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.04000 0.16619 1.01792 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.03000 0.16619 0.87543 0.42000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16619 0.70449 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16314 0.70449 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.16314 0.59378 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16314 0.50466 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16314 0.43292 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16314 0.45517 0.80000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16314 0.39308 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16314 0.34309 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.04000 0.16314 0.30686 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.14000 0.07000 0.16314 0.35902 0.84000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.16314 0.31568 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16314 0.28079 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16314 0.25855 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15847 0.25855 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15847 0.24193 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.03000 0.15847 0.30676 0.84000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.04000 0.15847 0.27760 0.23000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15847 0.25014 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15847 0.23562 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15462 0.23562 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15462 0.21634 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15462 0.20082 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15462 0.19868 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15136 0.19868 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15136 0.18661 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15136 0.17689 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.04000 0.15136 0.20373 0.46000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15136 0.19067 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15136 0.18015 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15136 0.17169 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15136 0.16488 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15136 0.15939 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15136 0.18164 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15136 0.17289 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15136 0.16584 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15136 0.17249 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14862 0.17249 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14862 0.16552 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.14000 0.07000 0.14862 0.35724 1.68000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14862 0.31425 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14862 0.27964 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14862 0.25177 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.07000 0.03000 0.14862 0.42668 1.68000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.04000 0.14862 0.46614 0.92000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14862 0.40191 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.14862 0.43021 0.80000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14862 0.37080 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14741 0.37080 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14741 0.32516 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14741 0.31509 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14741 0.28447 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.14602 0.28447 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.14602 0.26153 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.16519 0.26153 0.21000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.26153 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.23720 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16013 0.21761 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.20184 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.16013 0.19048 0.21000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.18001 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.17157 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.19145 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16013 0.19158 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15573 0.19158 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15573 0.18089 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15573 0.17362 0.21000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15573 0.16643 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15573 0.34731 1.60000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15573 0.30625 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15573 0.27320 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15573 0.24659 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15573 0.22651 0.21000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15573 0.21793 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16485 0.21793 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15963 0.21793 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15963 0.20210 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15963 0.18936 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15963 0.19002 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15666 0.19002 0.21000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15666 0.17964 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15666 0.18277 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15291 0.18277 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15291 0.17380 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15291 0.17844 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.16527 0.17844 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15977 0.17844 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15977 0.17031 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15977 0.16376 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15977 0.15850 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.15977 0.16688 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15532 0.16688 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15532 0.16100 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15532 0.15627 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15532 0.15247 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.14000 0.07000 0.15532 0.57074 3.36000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15532 0.48611 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15532 0.41798 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.00000 0.05000 0.15532 0.78448 3.36000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.15532 0.65817 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.15532 0.54169 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15363 0.54169 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.15363 0.46272 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15363 0.39916 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.13000 0.07000 0.15363 0.40245 0.41000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.12000 0.06000 0.21580 0.40245 0.38000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.20132 0.40245 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.20132 0.35064 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.12000 0.05000 0.20132 0.35546 0.33000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.18950 0.35546 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.18950 0.31281 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.18950 0.27848 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.18950 0.25084 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.18950 0.22860 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.18950 0.21069 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.18950 0.20565 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.17930 0.20565 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.17930 0.19221 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.17930 0.19192 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.17106 0.19192 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.17106 0.18116 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.17106 0.18373 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.12000 0.05000 0.17106 0.23590 0.66000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.17106 0.21657 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.17106 0.20101 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.17106 0.18848 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.17106 0.17839 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.12000 0.05000 0.17106 0.21415 0.34000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16459 0.21415 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.16459 0.19906 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.06000 0.03000 0.16459 0.21358 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.16459 0.22526 0.40000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.04000 0.01000 0.16459 0.20800 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.16459 0.19411 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.03000 0.16459 0.19352 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15930 0.19352 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.05000 0.02000 0.15930 0.18245 0.20000 0 FAILURE
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.01000 0.15930 0.18485 0.20000 1 SUCCESS
Threshold (J_RTT, J_RTT_VAR, Q_suc, Q_fail, Timeout): 0.03000 0.00000 0.15503 0.18485 0.20000 0 FAILURE
